timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1705258041753,346,delete,200,OK,Thread Group 1-83,text,true,,249,192,235,235,http://127.0.0.1:3001/character/1,346,0,41
1705258042085,15,get all,200,OK,Thread Group 1-78,text,true,,6834,126,236,236,http://127.0.0.1:3001/characters,15,0,0
1705258042088,14,get all,200,OK,Thread Group 1-37,text,true,,6834,126,235,235,http://127.0.0.1:3001/characters,14,0,0
1705258042089,15,get by id,200,OK,Thread Group 1-26,text,true,,235,127,236,236,http://127.0.0.1:3001/character/1,15,0,0
1705258042090,16,post,200,OK,Thread Group 1-77,text,true,,235,235,237,237,http://127.0.0.1:3001/character,16,0,0
1705258042082,26,update,200,OK,Thread Group 1-11,text,true,,235,235,238,238,http://127.0.0.1:3001/character/1,26,0,0
1705258041744,365,delete,200,OK,Thread Group 1-66,text,true,,249,192,238,238,http://127.0.0.1:3001/character/1,365,0,50
1705258042105,9,get all,200,OK,Thread Group 1-26,text,true,,6834,126,241,241,http://127.0.0.1:3001/characters,9,0,0
1705258042106,10,get by id,200,OK,Thread Group 1-77,text,true,,235,127,241,241,http://127.0.0.1:3001/character/1,10,0,0
1705258042099,19,update,200,OK,Thread Group 1-83,text,true,,235,235,242,242,http://127.0.0.1:3001/character/1,19,0,0
1705258041744,376,delete,200,OK,Thread Group 1-69,text,true,,249,192,243,243,http://127.0.0.1:3001/character/1,376,0,50
1705258041742,392,delete,200,OK,Thread Group 1-44,text,true,,249,192,243,243,http://127.0.0.1:3001/character/1,392,0,53
1705258041744,390,delete,200,OK,Thread Group 1-51,text,true,,249,192,243,243,http://127.0.0.1:3001/character/1,390,0,50
1705258042109,25,update,200,OK,Thread Group 1-66,text,true,,235,235,243,243,http://127.0.0.1:3001/character/1,25,0,0
1705258041746,388,delete,200,OK,Thread Group 1-57,text,true,,249,192,243,243,http://127.0.0.1:3001/character/1,388,0,48
1705258042117,17,get all,200,OK,Thread Group 1-77,text,true,,6831,126,243,243,http://127.0.0.1:3001/characters,17,0,0
1705258042108,26,post,200,OK,Thread Group 1-11,text,true,,235,235,243,243,http://127.0.0.1:3001/character,26,0,0
